"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3213","Twitter experimenting with non-chronological Timeline feed https://t.co/6gwSGWuy1d $TWTR

#TWTR",FALSE,0,NA,2015-12-09 04:10:24,FALSE,NA,"674440937557377025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chefcrocktalk",0,FALSE,FALSE,NA,NA
"3214","RT @bblack3113: $TWTR @TwitterMoments you do know there are other NBA teams besides the warriors...",FALSE,0,NA,2015-12-09 04:09:01,FALSE,NA,"674440589409050625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Singal3",2,TRUE,FALSE,NA,NA
"3215","@tmcmill81 let's hope it's $TWTR and not Ì†ºÌ∑∫Ì†ºÌ∑∏",FALSE,1,"tmcmill81",2015-12-09 04:08:08,FALSE,"674439978269679616","674440365794050048","29181480","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheItalianGent",0,FALSE,FALSE,NA,NA
"3216","Who has helped $TWTR more in 2015?",FALSE,1,NA,2015-12-09 04:01:08,FALSE,NA,"674438604601597952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheItalianGent",0,FALSE,FALSE,NA,NA
"3217","https://t.co/kjjiAh7er2 &lt;- the number one reason you will fail or succeed as a trader $LIVE $NVEE $CAMT $NQ $TWTR $STUDY",FALSE,0,NA,2015-12-09 03:53:17,FALSE,NA,"674436627310075904",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","SmallCaps33",0,FALSE,FALSE,NA,NA
"3218","$TWTR ""MaxPain"" next week $30 https://t.co/YBHv24SEzZ",FALSE,1,NA,2015-12-09 03:50:50,FALSE,NA,"674436013163307008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_JamisonG_",0,FALSE,FALSE,NA,NA
"3219","#CrazytownIndustries - it's a tip, @twittermedia. $TWTR https://t.co/AD1u8RHcBV",FALSE,0,NA,2015-12-09 03:43:37,FALSE,NA,"674434196903972864",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","postpositions",0,FALSE,FALSE,NA,NA
"3220","NWBO Northwest Biotherapeutics, Inc. % Change
https://t.co/zupbGSkOGV

$NWBO $TWTR $WMB $VOO #NWBO #investing #stock",FALSE,0,NA,2015-12-09 03:43:12,FALSE,NA,"674434092625084417",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","danrocks4",0,FALSE,FALSE,NA,NA
"3221","$TWTR @TwitterMoments you do know there are other NBA teams besides the warriors...",FALSE,4,NA,2015-12-09 03:31:56,FALSE,NA,"674431257262993408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bblack3113",2,FALSE,FALSE,NA,NA
"3222","get a grip @twitter the platform is nearly 10 yrs old - tinkering with mundane features won't increase mau

$twtr https://t.co/iAZBj9Ma5f",FALSE,0,NA,2015-12-09 03:31:44,FALSE,NA,"674431205018742784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jeffreycpacfa",0,FALSE,FALSE,NA,NA
"3223","@jack @Twitter $twtr Hi team, when people gather this holiday season, want them to talk about Twitter experience or others? Go to work!!!",FALSE,0,"jack",2015-12-09 03:29:17,FALSE,NA,"674430588141441026","12","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","John1_z",0,FALSE,FALSE,NA,NA
"3224","@IndexModel @PatriotsOfMars That's another issue. No user growth. I would say 90% of my friends use $fb, 75% IG, and 40% $twtr. No bueno",FALSE,0,"IndexModel",2015-12-09 03:27:07,FALSE,"674429600605319168","674430043850862592","521970859","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chub519",0,FALSE,FALSE,NA,NA
"3225","RT @hannahkuchler: .@anthonynoto compares Twitter to Amazon - everyone knew what it was but few used it in the late 90s. Now everyone shops‚Ä¶",FALSE,0,NA,2015-12-09 03:15:27,FALSE,NA,"674427108140130304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mjsmcd",2,TRUE,FALSE,NA,NA
"3226","Support at $25! Go #Twitter! The Universe wants you to rise $TWTR  https://t.co/hCW7aED6lz",FALSE,2,NA,2015-12-09 03:12:38,FALSE,NA,"674426399923548160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stevenurse2020",0,FALSE,FALSE,NA,NA
"3227","Wowzers! https://t.co/ojvYhQbelq $twtr",FALSE,0,NA,2015-12-09 03:12:06,FALSE,NA,"674426265030500352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","postpositions",0,FALSE,FALSE,NA,NA
"3228","$TWTR analysis how big institutions could be coming in. I am only posting this video on my facebook wall &amp; my group. https://t.co/QK4vekUgXt",FALSE,1,NA,2015-12-09 03:12:03,FALSE,NA,"674426251671568385",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","TrendTrader4u",0,FALSE,FALSE,NA,NA
"3229","$TWTR analysis how big institutions could be coming in. I am only posting this video on my facebook wall &amp; my group. https://t.co/IvCB2YWUZv",FALSE,0,NA,2015-12-09 03:12:02,FALSE,NA,"674426248693735424",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TrendTrader4u",0,FALSE,FALSE,NA,NA
"3230","Watch Out For The Yolk $TWTR https://t.co/sPgvXJaFjB",FALSE,0,NA,2015-12-09 03:01:10,FALSE,NA,"674423512568881153",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","iBankCoin4tw",0,FALSE,FALSE,NA,NA
"3231","$TWTR -- AH VOLume !!! oh wow.. KNEW IT .. somethings up.. always in AH

1,363,537 :: https://t.co/VSzK1U3Xgf",FALSE,0,NA,2015-12-09 03:00:18,FALSE,NA,"674423294477512705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eternity100000",0,FALSE,FALSE,NA,NA
"3232","$CMG $GPRO $TWTR maybe I want to get myself a big headache, but am considering them as long term positions.",FALSE,1,NA,2015-12-09 03:00:00,FALSE,NA,"674423220531937281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShanLo1983",0,FALSE,FALSE,NA,NA
"3233","Love your conviction. I am long $TWTR also https://t.co/p1oNb6jnbG",FALSE,0,NA,2015-12-09 02:59:28,FALSE,NA,"674423084527591424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samirshah489",0,FALSE,FALSE,NA,NA
"3234","$TWTR What will #Twiiter be when it grows up",FALSE,0,NA,2015-12-09 02:54:18,FALSE,NA,"674421785610338304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnLBair1",0,FALSE,FALSE,NA,NA
"3235","Who should I ""eliminate"" next... from $TWTR? I'm thinking Fenton and/or Stanton. Thoughts? #ChiefTweetingOfficer",FALSE,0,NA,2015-12-09 02:53:01,FALSE,NA,"674421462871228416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","postpositions",0,FALSE,FALSE,NA,NA
"3236","$SPLS $STX $TWTR $TXN $WDC $YHOO Trade long and short positions from the #NASDAQ, up to 190% since 2010. https://t.co/NX1qE3fWDk $QQQ",FALSE,0,NA,2015-12-09 02:50:37,FALSE,NA,"674420860451704832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StockWebTrading",0,FALSE,FALSE,NA,NA
"3237","$SPLS $STX $TWTR $TXN $WDC $YHOO Trade long and short from the #NASDAQ, 7 days trial for just $9.99, subscribe now! https://t.co/sEWpN8FFKR",FALSE,0,NA,2015-12-09 02:49:55,FALSE,NA,"674420683489849344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StockWebTrading",1,FALSE,FALSE,NA,NA
"3238","@callspreads @DStevems guess thats it folks until $TWTR Q4",FALSE,0,"callspreads",2015-12-09 02:49:07,FALSE,"674418128479256577","674420479541800961","2982753611","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKWDMD",0,FALSE,FALSE,NA,NA
"3239","@jack focus on your sinking shares! $twtr",FALSE,0,"jack",2015-12-09 02:48:43,FALSE,"674414907073277953","674420381197860864","12","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Halal_Investor",0,FALSE,FALSE,NA,NA
"3240","TVIX VelocityShares Daily 2x VIX Short Term ETN Open
https://t.co/g11ieJZxTe

$TVIX $TWTR $RGR $EUM #TVIX #investing #nasdaq",FALSE,0,NA,2015-12-09 02:47:34,FALSE,NA,"674420090159292416",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","leahanneta",0,FALSE,FALSE,NA,NA
"3241","Ummm did you or did you not want Costolo &amp; Stricker ""eliminated""? https://t.co/OWmsUNsYuo $TWTR",FALSE,0,NA,2015-12-09 02:45:56,FALSE,NA,"674419681483227136",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","postpositions",0,FALSE,FALSE,NA,NA
"3242","$TWTR may finally be reversing, or not :)  https://t.co/i2zSfmasrP",FALSE,0,NA,2015-12-09 02:44:36,FALSE,NA,"674419343392907265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnLBair1",0,FALSE,FALSE,NA,NA
"3243","Our Price Target For This Stock Is 30% Higher From Today's Close https://t.co/SmG8wOgFOg #stockalerts $FB $TWTR",FALSE,0,NA,2015-12-09 02:43:48,FALSE,NA,"674419141709705217",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","KCapitalAlerts",0,FALSE,FALSE,NA,NA
"3244","@DStevems 

Shorts were covering just in case

Investors are desperate for some news/catalyst

$twTr",FALSE,0,"callspreads",2015-12-09 02:39:46,FALSE,"674417502483521536","674418128479256577","2982753611","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","callspreads",0,FALSE,FALSE,NA,NA
"3245","@Jack probably left work at 3:00 to watch another Ì†ºÌøÄgame while @anthonynoto gave ""no comments"" at presentation $TWTR https://t.co/5mcqIxXJkT",FALSE,1,"jack",2015-12-09 02:39:09,FALSE,NA,"674417974174859264","12","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cvinciguerra1",0,FALSE,FALSE,NA,NA
"3246","Learn the secrets of pennystock trading in this video https://t.co/BQ284HjmK3 $FB $STUDY $TWTR",FALSE,0,NA,2015-12-09 02:35:50,FALSE,NA,"674417137281163266",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","Pennystocker1",0,FALSE,FALSE,NA,NA
"3247","RT @Td3khagens: Twitter's (TWTR) Management Presents at Barclays Global Technology Brokers Conference (Transcript) $TWTR https://t.co/nmKyQ‚Ä¶",FALSE,0,NA,2015-12-09 02:35:41,FALSE,NA,"674417098563678208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","callspreads",1,TRUE,FALSE,NA,NA
"3248","ATD/B.TO Alimentation Couche-Tard, Inc. % Change
https://t.co/wplvKhYJHo

$ATD/B.TO $JNK $XRT $TWTR #ATD/B.TO #finance #pennystocks",FALSE,0,NA,2015-12-09 02:34:04,FALSE,NA,"674416694270427137",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IHNASDAQOMX",0,FALSE,FALSE,NA,NA
"3249","Don't worry $TWTR investors! @Jack is ok. He's right here watching basketball like any CEO with a tanking sp would. https://t.co/KBLvvwHsgn",FALSE,1,NA,2015-12-09 02:29:58,FALSE,NA,"674415662626766848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cvinciguerra1",0,FALSE,FALSE,NA,NA
"3250","Have never seen more promoted tweets in my feed,to be fair I dont really care much. It's a good service, nothing comes 4 free in life $TWTR",FALSE,1,NA,2015-12-09 02:21:15,FALSE,NA,"674413466673917952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blippd",0,FALSE,FALSE,NA,NA
"3251","RT @optionalarmchat: Don't trade alone. Join Us!  E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR FEED @OAprivate All level sof traders. $GOOGL ‚Ä¶",FALSE,0,NA,2015-12-09 02:20:07,FALSE,NA,"674413182119632896",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PennyStockRally",5,TRUE,FALSE,NA,NA
"3252","RT @optionalarmchat: Don't trade alone. Join Us!  E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR FEED @OAprivate All level sof traders. $GOOGL ‚Ä¶",FALSE,0,NA,2015-12-09 02:20:07,FALSE,NA,"674413182090240000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PennyStockPlan",5,TRUE,FALSE,NA,NA
"3253","RT @optionalarmchat: Don't trade alone. Join Us!  E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR FEED @OAprivate All level sof traders. $GOOGL ‚Ä¶",FALSE,0,NA,2015-12-09 02:20:07,FALSE,NA,"674413182035726336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ExactOptionPick",5,TRUE,FALSE,NA,NA
"3254","RT @optionalarmchat: Don't trade alone. Join Us!  E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR FEED @OAprivate All level sof traders. $GOOGL ‚Ä¶",FALSE,0,NA,2015-12-09 02:20:07,FALSE,NA,"674413181989556224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OptionAlarm",5,TRUE,FALSE,NA,NA
"3255","RT @optionalarmchat: Don't trade alone. Join Us!  E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR FEED @OAprivate All level sof traders. $GOOGL ‚Ä¶",FALSE,0,NA,2015-12-09 02:20:07,FALSE,NA,"674413181968584704",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ExactStockPicks",5,TRUE,FALSE,NA,NA
"3256","Don't trade alone. Join Us!  E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR FEED @OAprivate All level sof traders. $GOOGL $AMZN $FB $CMG $NFLX",FALSE,0,NA,2015-12-09 02:19:56,FALSE,NA,"674413137995497472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","optionalarmchat",5,FALSE,FALSE,NA,NA
"3257","U.S. lawmakers press Facebook, Google, other tech firms to report more terrorist activity... https://t.co/QGKmB6keI5 $FB $TWTR $LNKD $BAC",FALSE,0,NA,2015-12-09 02:18:27,FALSE,NA,"674412764396314624",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Stockology101",0,FALSE,FALSE,NA,NA
"3258","$TWTR Great new commercial on #Moments. Certainly feels like a turning point for the stock. #investing #Options",FALSE,0,NA,2015-12-09 02:17:29,FALSE,NA,"674412518874423296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JPDownsMortgage",0,FALSE,FALSE,NA,NA
"3259","Skim the cream of financial news $TWTR $FB $LNKD https://t.co/SdcFckfUFB https://t.co/xUzT5sMRaR",FALSE,0,NA,2015-12-09 02:11:41,FALSE,NA,"674411059122462726",NA,"<a href=""http://127.0.0.1:3000/"" rel=""nofollow"">Twitter tweets 111</a>","PortfolioBuzz",0,FALSE,FALSE,NA,NA
"3260","https://t.co/0aD4seCQoT SuperTrades subscription for $907 per yr!!!!!!? BARGAIN hell YEAH! $TWTR $LIVE",FALSE,0,NA,2015-12-09 02:05:30,FALSE,NA,"674409505052950528",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","St0ckReviews",0,FALSE,FALSE,NA,NA
"3261","Twitter's (TWTR) Management Presents at Barclays Global Technology Brokers Conference (Transcript) $TWTR https://t.co/nmKyQh3NJt",FALSE,0,NA,2015-12-09 02:02:58,FALSE,NA,"674408868659769344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Td3khagens",1,FALSE,FALSE,NA,NA
"3262","Breakout = 28.67
R2 = 26.10
R1 = 25.55

$TWTR PIVOT = 24.54

S1 = 23.99
S2 = 22.98
Breakdown = 20.87",FALSE,1,NA,2015-12-09 01:51:40,FALSE,NA,"674406021989728256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eternity100000",0,FALSE,FALSE,NA,NA
"3263","$twtr https://t.co/jvTLlHX9tL",FALSE,0,NA,2015-12-09 01:49:28,FALSE,NA,"674405469985767424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ken_govpur",0,FALSE,FALSE,NA,NA
"3264","TWTR Twitter, Inc. Yield
https://t.co/7DiKbWbP5h

$TWTR $KORS $WMIH $LNKD #TWTR #finance #pennystocks",FALSE,0,NA,2015-12-09 01:49:08,FALSE,NA,"674405387978719233",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IHNewsDesk",0,FALSE,FALSE,NA,NA
"3265","TWTR Twitter, Inc. Yield
https://t.co/1dABvZltJj

$TWTR $KORS $WMIH $LNKD #TWTR #finance #pennystocks",FALSE,0,NA,2015-12-09 01:49:08,FALSE,NA,"674405386636558336",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IHNewsDesk",0,FALSE,FALSE,NA,NA
"3266","TWTR Twitter, Inc. Yield
https://t.co/vQCSTWAb0s

$TWTR $KORS $WMIH $LNKD #TWTR #finance #pennystocks",FALSE,0,NA,2015-12-09 01:49:08,FALSE,NA,"674405385306959873",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IHNewsDesk",0,FALSE,FALSE,NA,NA
"3267","TWTR Twitter, Inc. Yield
https://t.co/xPWNFnkhq1

$TWTR $KORS $WMIH $LNKD #TWTR #finance #pennystocks",FALSE,0,NA,2015-12-09 01:49:08,FALSE,NA,"674405383872503808",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IHNewsDesk",0,FALSE,FALSE,NA,NA
"3268","T AT&amp;T, Inc. Dividend
https://t.co/VPpKAm77Ue

$T $FSLR $BBH $TWTR #T #finance #investing",FALSE,0,NA,2015-12-09 01:48:02,FALSE,NA,"674405110273826816",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DennyT14",0,FALSE,FALSE,NA,NA
"3269","RT @tradewithjoe: Think Or Swim Training Video Is Live 
https://t.co/UstZBf7XHj
$SPY $QQQ $DIA $IWM $BABA $AAPL $FB $GDX $USO $TWTR $AMZN $‚Ä¶",FALSE,0,NA,2015-12-09 01:44:32,FALSE,NA,"674404227083538433",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",2,TRUE,FALSE,NA,NA
"3270","INTC Intel Corp. Filings
https://t.co/kFRii0Jwan

$INTC $JNUG $XLP $TWTR #INTC #pennystocks #stockmarket",FALSE,0,NA,2015-12-09 01:43:11,FALSE,NA,"674403888192098304",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","nasdaqfan",0,FALSE,FALSE,NA,NA
"3271","@insider_filings @jivedata  $TWTR all insider selling. Anyone buying some shares to restore investor confidence? @jack @sacca @anthonynoto",FALSE,0,"insider_filings",2015-12-09 01:41:35,FALSE,"674396302558388224","674403484578385920","2564014766","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mikhail507",0,FALSE,FALSE,NA,NA
"3272","Monitor your watchlist of assets for tweets - US Tech Giants https://t.co/J74uV6qAnD $AAPL $GOOG $MSFT $FB $TWTR",FALSE,0,NA,2015-12-09 01:36:16,FALSE,NA,"674402149409931264",NA,"<a href=""http://127.0.0.1:3000/"" rel=""nofollow"">Twitter tweets 111</a>","PortfolioBuzz",0,FALSE,FALSE,NA,NA
"3273",".@Altimor @BlairReeves so you‚Äôre both assuming $Twtr will still be there in 2030? 15% of Self-driving cars is more likely to happen indeed!",FALSE,0,"Altimor",2015-12-09 01:36:07,FALSE,"674401247261155328","674402110151090176","21125274","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","JCVignes",0,FALSE,FALSE,NA,NA
"3274","$twtr haven't listen to noto's speech yet.  Anything on fundamentals or is that topic just not important enough?",FALSE,1,NA,2015-12-09 01:35:44,FALSE,NA,"674402012440559618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DStevems",0,FALSE,FALSE,NA,NA
"3275","$QQQ A few tech stocks to checkout $TWTR $FB $LNKD https://t.co/One3zi9y8k",FALSE,0,NA,2015-12-09 01:30:19,FALSE,NA,"674400652194222080",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","DAILYALERTSBLUE",0,FALSE,FALSE,NA,NA
"3276","K Capital stock alerts is your path to financial freedom! Watch how now https://t.co/Gm5aOeeJIY via @sharethis $FB $TWTR",FALSE,0,NA,2015-12-09 01:22:29,FALSE,NA,"674398678585622528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KCapitalAlerts",0,FALSE,FALSE,NA,NA
"3277","NEW insider transaction on $TWTR reported a moment ago: https://t.co/cFRm4SjCL1",FALSE,1,NA,2015-12-09 01:18:13,FALSE,NA,"674397604852187136",NA,"<a href=""http://insideri.com"" rel=""nofollow"">Insider Alerts</a>","InsiderAlertsIA",0,FALSE,FALSE,NA,NA
"3278","And the stock just keeps on falling. $TWTR
#TwitterFail
=^.^= https://t.co/ZI68epBYSN",FALSE,0,NA,2015-12-09 01:17:52,FALSE,NA,"674397519149858817",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Catwoman2011",0,FALSE,FALSE,NA,NA
"3279","$TWTR: Roetter Alexander sold a net $164,013 in TWITTER, INC.. https://t.co/CGvRi0WFMx",FALSE,0,NA,2015-12-09 01:13:02,FALSE,NA,"674396302558388224",NA,"<a href=""https://www.jivedata.com"" rel=""nofollow"">jivedata insider filings</a>","insider_filings",0,FALSE,FALSE,NA,NA
"3280","$TWTR https://t.co/lWNqkCOVCo",FALSE,0,NA,2015-12-09 01:12:07,FALSE,NA,"674396069757739010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","persfinwiz",0,FALSE,FALSE,NA,NA
"3281","$twtr The new timeline at least a step in the right direction to better product experience. More need to come at a faster pace.",FALSE,0,NA,2015-12-09 01:09:23,FALSE,NA,"674395382080671745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","John1_z",0,FALSE,FALSE,NA,NA
"3282","RT @tradewithjoe: Think Or Swim Training Video Is Live 
https://t.co/UstZBf7XHj
$SPY $QQQ $DIA $IWM $BABA $AAPL $FB $GDX $USO $TWTR $AMZN $‚Ä¶",FALSE,0,NA,2015-12-09 01:08:52,FALSE,NA,"674395251746971648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","igorbraci1",2,TRUE,FALSE,NA,NA
"3283","Do you want trading success in 2015? Learn from this millionaire trader https://t.co/TJJLu3BjwL $FB $TWTR $LNKD",FALSE,0,NA,2015-12-09 01:06:33,FALSE,NA,"674394670365933569",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","Trade_Alertinto",0,FALSE,FALSE,NA,NA
"3284","Stock Trading Rules - Discipline and staying strong: https://t.co/vVZZyIZdvD $HA $ALK #stocks #trading $STUDY $TWTR $YHOO",FALSE,0,NA,2015-12-09 01:06:33,FALSE,NA,"674394669036396545",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","St0ckReviews",0,FALSE,FALSE,NA,NA
"3285","RT @GerberKawasaki: Dear @jack let me introduce you to #yahoo This is the direction you are taking #Twitter right now. Please stop, we love‚Ä¶",FALSE,0,NA,2015-12-09 01:04:01,FALSE,NA,"674394032663977986",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jeffrey74749980",1,TRUE,FALSE,NA,NA
